ano;codigo_unidade_orcamentaria;nome_unidade_orcamentaria;codigo_unidade_executora;funcional_programatica;codigo_elemento_despesa;descricao_elemento_despesa;codigo_item_despesa;descricao_item_despesa;codigo_fonte_recurso;descricao_fonte_recurso;numero_empenho;data_empenho;razao_social_credor;cnpj_cpf_credor;data_liquidacao;liquidacao_sequencial;valor_despesa_liquidada;numero_op;data_registro;data_pagamento;valor_pago_financeiro;quebra_sim_nao;justificativa
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.001.4304.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"9";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"17/06/2026";"5";"1.912,00";"244";"19/06/2026";"26/06/2026";"1.912,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.002.4309.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"95";"RECURSOS RECEBIDOS POR DANOS ADVINDOS DE DESASTRES SOCIOAMBIENTAIS";"50";"24/02/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"17/06/2026";"5";"6.972,00";"255";"22/06/2026";"30/06/2026";"6.972,00";"NAO";"O pagamento foi realizado em 30/06/2026 em razão da limitação financeira disponível. Diante da necessidade de quitação de obrigações prioritárias já vencidas, o pagamento desta despesa ocorreu posteriormente."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.003.4303.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"2";"SERVICO DE TECNOLOGIA DA INFORMACAO";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"32";"29/01/2026";"SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO)";"33.683.111/0001-07";"09/06/2026";"5";"712,00";"216";"09/06/2026";"03/07/2026";"677,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.003.4303.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"14";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"16/06/2026";"5";"5.062,00";"240";"19/06/2026";"26/06/2026";"5.062,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.003.4303.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"31";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"19/06/2026";"5";"539,00";"254";"19/06/2026";"30/06/2026";"539,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.003.4303.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"5";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"17/06/2026";"5";"956,00";"241";"19/06/2026";"26/06/2026";"956,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.003.4311.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"11";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"17/06/2026";"5";"416,00";"245";"19/06/2026";"26/06/2026";"416,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.004.4313.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"12";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"17/06/2026";"5";"596,00";"246";"19/06/2026";"26/06/2026";"596,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.126.004.4314.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"28";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"16/06/2026";"5";"1.225,00";"243";"19/06/2026";"26/06/2026";"1.225,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.126.004.4314.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"30";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"16/06/2026";"9";"3.397,00";"247";"19/06/2026";"26/06/2026";"3.397,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.126.004.4314.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"30";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"16/06/2026";"10";"320,00";"248";"19/06/2026";"26/06/2026";"320,00";"NAO";""
